"","id","check_out_time","date","intake.time","household_size","pounds.of.food","max_temp","min_temp","avg_temp","weekday","rain","HH.ID..use.this.to.match.with.ages.and.receipt.of.food.stamps.on.other.sheets.","town....Temp..means.homeless.","WIC","Fuel.Assist","Masshealth","usual.transportation","monthly.household.income($)","language.spoken.at.home","num.of.people.that.day","income.per.person($)","level.of.income","English.speaker","car","level.of.num.of.ppl","Northampton"
"704",17530,"11:52","5/3/17","11:14",2,83.5,60,36,50,3,0,7530,"Northampton",FALSE,TRUE,TRUE,"car",357,"English",26," 178.00","Low","TRUE","TRUE","Less","TRUE"
"705",17823,"11:34","5/3/17","11:07",1,62,60,36,50,3,0,7823,"Northampton",FALSE,TRUE,TRUE,"car",962,"English",26," 962.00","MedHigh","TRUE","TRUE","Less","TRUE"
"706",17906,"12:20","5/3/17","11:28",2,74,60,36,50,3,0,7906,"Plainfield",FALSE,TRUE,TRUE,"car",1720,"English",26," 860.00","Med","TRUE","TRUE","Less","FALSE"
"707",17955,"11:18","5/3/17","11:01",1,30,60,36,50,3,0,7955,"Northampton",FALSE,FALSE,TRUE,"bus",824,"English",26," 824.00","Med","TRUE","FALSE","Less","TRUE"
"708",18237,"11:38","5/3/17","11:09",1,78.5,60,36,50,3,0,8237,"Hatfield",FALSE,TRUE,TRUE,"car",2017,"English",26,"2017.00","High","TRUE","TRUE","Less","FALSE"
"709",18279,"11:55","5/3/17","11:20",2,59,60,36,50,3,0,8279,"Northampton",FALSE,FALSE,FALSE,"car",2080,"English",26,"1040.00","MedHigh","TRUE","TRUE","Less","TRUE"
"710",18808,"11:33","5/3/17","10:59",1,44,60,36,50,3,0,8808,"Northampton",FALSE,FALSE,TRUE,"car",989,"English",26," 989.00","MedHigh","TRUE","TRUE","Less","TRUE"
"711",19376,"12:15","5/3/17","11:43",3,61,60,36,50,3,0,9376,"Easthampton",FALSE,FALSE,TRUE,"car",1291,"Morrrocan",26," 430.00","LowMed","FALSE","TRUE","Less","FALSE"
"712",19580,"12:12","5/3/17","11:37",1,51.5,60,36,50,3,0,9580,"Temp",FALSE,FALSE,TRUE,"walk",194,"English",26," 194.00","Low","TRUE","FALSE","Less","FALSE"
"713",19614,"11:41","5/3/17","11:18",1,21.5,60,36,50,3,0,9614,"Easthampton",FALSE,TRUE,TRUE,"car",0,"English",26,"   0.00","Low","TRUE","TRUE","Less","FALSE"
"714",19630,"13:30","5/3/17","12:51",3,92,60,36,50,3,0,9630,"Northampton",FALSE,FALSE,FALSE,"car",1088,"English",26," 363.00","LowMed","TRUE","TRUE","Less","TRUE"
"715",19632,"12:26","5/3/17","11:46",1,31.5,60,36,50,3,0,9632,"Southampton",FALSE,FALSE,TRUE,"car",921,"English",26," 921.00","MedHigh","TRUE","TRUE","Less","FALSE"
"716",19852,"12:42","5/3/17","12:13",2,152.5,60,36,50,3,0,9852,"Northampton",FALSE,FALSE,TRUE,"car",1141,"English",26," 570.00","LowMed","TRUE","TRUE","Less","TRUE"
"717",10578,"19:42","5/4/17","18:54",3,113.5,68,31,49,4,0,578,"Northampton",FALSE,TRUE,TRUE,"car",1140,"English",35," 380.00","LowMed","TRUE","TRUE","Less","TRUE"
"718",10863,"17:12","5/4/17","16:28",1,44.5,68,31,49,4,0,863,"Northampton",FALSE,FALSE,TRUE,"walk",1181,"English",35,"1181.00","High","TRUE","FALSE","Less","TRUE"
"719",11005,"16:30","5/4/17","16:06",1,50,68,31,49,4,0,1005,"Easthampton",FALSE,FALSE,FALSE,"car",1360,"English",35,"1360.00","High","TRUE","TRUE","Less","FALSE"
"720",11158,"18:25","5/4/17","17:32",5,155,68,31,49,4,0,1158,"Easthampton",FALSE,TRUE,TRUE,"car",3440,"English",35," 688.00","Med","TRUE","TRUE","Less","FALSE"
"721",11691,"17:30","5/4/17","16:39",3,143.5,68,31,49,4,0,1691,"Easthampton",FALSE,FALSE,TRUE,"car",2135,"English",35," 712.00","Med","TRUE","TRUE","Less","FALSE"
"722",11733,"18:39","5/4/17","18:07",1,38,68,31,49,4,0,1733,"Hatfield",FALSE,FALSE,FALSE,"car",1541,"English",35,"1541.00","High","TRUE","TRUE","Less","FALSE"
"723",11836,"17:55","5/4/17","17:19",1,24.5,68,31,49,4,0,1836,"Northampton",FALSE,TRUE,TRUE,"car",1125,"English",35,"1125.00","High","TRUE","TRUE","Less","TRUE"
"724",13042,"18:34","5/4/17","17:49",1,56.5,68,31,49,4,0,3042,"Southampton",FALSE,FALSE,TRUE,"car",1374,"English",35,"1374.00","High","TRUE","TRUE","Less","FALSE"
"725",13650,"16:32","5/4/17","16:02",4,134,68,31,49,4,0,3650,"Chesterfield",FALSE,TRUE,TRUE,"car",1387,"English",35," 347.00","LowMed","TRUE","TRUE","Less","FALSE"
"726",14623,"19:04","5/4/17","18:43",2,70.5,68,31,49,4,0,4623,"Easthampton",FALSE,FALSE,TRUE,"car",1540,"English",35," 770.00","Med","TRUE","TRUE","Less","FALSE"
"727",14801,"17:53","5/4/17","17:12",1,52,68,31,49,4,0,4801,"Northampton",FALSE,FALSE,TRUE,"car",924,"English",35," 924.00","MedHigh","TRUE","TRUE","Less","TRUE"
"728",15228,"18:02","5/4/17","17:26",4,59.5,68,31,49,4,0,5228,"Northampton",FALSE,TRUE,TRUE,"car",1980,"English",35," 495.00","LowMed","TRUE","TRUE","Less","TRUE"
"729",15519,"17:03","5/4/17","16:22",3,60.5,68,31,49,4,0,5519,"Northampton",TRUE,FALSE,TRUE,"walk",1009,"English",35," 336.00","Low","TRUE","FALSE","Less","TRUE"
"730",16644,"18:46","5/4/17","18:24",1,36.5,68,31,49,4,0,6644,"Temp",FALSE,FALSE,TRUE,"walk",490,"English",35," 490.00","LowMed","TRUE","FALSE","Less","FALSE"
"731",17285,"17:09","5/4/17","16:24",2,62.5,68,31,49,4,0,7285,"Hadley",FALSE,TRUE,TRUE,"car",1655,"English",35," 828.00","Med","TRUE","TRUE","Less","FALSE"
"732",17403,"18:26","5/4/17","17:43",1,34,68,31,49,4,0,7403,"Northampton",FALSE,FALSE,TRUE,"car",1282,"English",35,"1282.00","High","TRUE","TRUE","Less","TRUE"
"733",17703,"19:36","5/4/17","18:59",3,93.5,68,31,49,4,0,7703,"Northampton",FALSE,FALSE,TRUE,"car",3045,"English",35,"1015.00","MedHigh","TRUE","TRUE","Less","TRUE"
"734",17808,"17:46","5/4/17","16:48",5,176,68,31,49,4,0,7808,"South Hadley",FALSE,FALSE,TRUE,"car",4963,"English",35," 993.00","MedHigh","TRUE","TRUE","Less","FALSE"
"735",18026,"18:08","5/4/17","17:36",1,43.5,68,31,49,4,0,8026,"Northampton",FALSE,TRUE,TRUE,"walk",991,"English",35," 991.00","MedHigh","TRUE","FALSE","Less","TRUE"
"736",18211,"17:03","5/4/17","16:19",2,69,68,31,49,4,0,8211,"Northampton",FALSE,FALSE,TRUE,"car",1025,"English",35," 512.00","LowMed","TRUE","TRUE","Less","TRUE"
"737",18301,"19:14","5/4/17","18:48",3,100,68,31,49,4,0,8301,"Easthampton",FALSE,TRUE,TRUE,"car",1893,"English",35," 631.00","Med","TRUE","TRUE","Less","FALSE"
"738",18428,"18:48","5/4/17","18:12",5,184.5,68,31,49,4,0,8428,"Southampton",FALSE,TRUE,TRUE,"car",1521,"English",35," 304.00","Low","TRUE","TRUE","Less","FALSE"
"739",18826,"16:21","5/4/17","16:03",1,48,68,31,49,4,0,8826,"Northampton",FALSE,FALSE,TRUE,"car",929,"English",35," 929.00","MedHigh","TRUE","TRUE","Less","TRUE"
"740",18940,"17:52","5/4/17","0:00",7,210.5,68,31,49,4,0,8940,"Easthampton",TRUE,TRUE,TRUE,"car",4212,"English",35," 602.00","LowMed","TRUE","TRUE","Less","FALSE"
"741",19176,"18:04","5/4/17","0:00",3,94,68,31,49,4,0,9176,"South Hadley",FALSE,TRUE,TRUE,"car",1561,"English",35," 520.00","LowMed","TRUE","TRUE","Less","FALSE"
"742",19239,"18:20","5/4/17","17:41",1,57.5,68,31,49,4,0,9239,"Northampton",FALSE,FALSE,FALSE,"car",700,"English",35," 700.00","Med","TRUE","TRUE","Less","TRUE"
"743",19397,"16:44","5/4/17","16:15",1,50,68,31,49,4,0,9397,"Northampton",FALSE,FALSE,TRUE,"bus",497,"English",35," 497.00","LowMed","TRUE","FALSE","Less","TRUE"
"744",19543,"16:59","5/4/17","16:20",3,101,68,31,49,4,0,9543,"Easthampton",FALSE,FALSE,TRUE,"car",3093,"English",35,"1031.00","MedHigh","TRUE","TRUE","Less","FALSE"
"745",19662,"18:16","5/4/17","17:39",1,40,68,31,49,4,0,9662,"Northampton",FALSE,FALSE,TRUE,"car",1114,"English",35,"1114.00","High","TRUE","TRUE","Less","TRUE"
"746",19683,"16:45","5/4/17","16:10",4,124.5,68,31,49,4,0,9683,"South Hadley",FALSE,FALSE,FALSE,"car",1200,"English",35," 300.00","Low","TRUE","TRUE","Less","FALSE"
"747",19783,"16:40","5/4/17","16:07",3,91,68,31,49,4,0,9783,"Easthampton",FALSE,FALSE,TRUE,"car",3047,"English",35,"1016.00","MedHigh","TRUE","TRUE","Less","FALSE"
"748",19868,"17:11","5/4/17","16:21",4,120.5,68,31,49,4,0,9868,"Northampton",FALSE,FALSE,TRUE,"car",717,"English",35," 179.00","Low","TRUE","TRUE","Less","TRUE"
"749",19943,"17:20","5/4/17","16:32",3,83.5,68,31,49,4,0,9943,"Temp",FALSE,FALSE,TRUE,"car",0,"English",35,"   0.00","Low","TRUE","TRUE","Less","FALSE"
"750",19949,"17:38","5/4/17","16:54",1,67.5,68,31,49,4,0,9949,"Northampton",FALSE,FALSE,TRUE,"bus",735,"English",35," 735.00","Med","TRUE","FALSE","Less","TRUE"
"751",19958,"17:32","5/4/17","16:53",1,13.5,68,31,49,4,0,9958,"Florence",FALSE,FALSE,FALSE,"car",1683,"English",35,"1683.00","High","TRUE","TRUE","Less","FALSE"
"752",10766,"14:36","5/5/17","13:56",2,61,51,45,48,5,1,766,"Easthampton",FALSE,TRUE,TRUE,"car",1487,"English",34," 744.00","Med","TRUE","TRUE","Less","FALSE"
"753",11003,"11:59","5/5/17","11:16",1,35,51,45,48,5,1,1003,"Northampton",FALSE,FALSE,TRUE,"car",931,"Spanish",34," 931.00","MedHigh","FALSE","TRUE","Less","TRUE"
"754",11050,"11:44","5/5/17","11:04",7,210,51,45,48,5,1,1050,"Northampton",FALSE,FALSE,TRUE,"car",1602,"English",34," 229.00","Low","TRUE","TRUE","Less","TRUE"
"755",11098,"12:22","5/5/17","11:26",1,62.5,51,45,48,5,1,1098,"Northampton",FALSE,FALSE,TRUE,"car",1870,"English",34,"1870.00","High","TRUE","TRUE","Less","TRUE"
"756",11182,"12:35","5/5/17","11:38",1,37,51,45,48,5,1,1182,"Northampton",FALSE,FALSE,FALSE,"car",194,"Spanish",34," 194.00","Low","FALSE","TRUE","Less","TRUE"
"757",11212,"12:40","5/5/17","11:50",1,59,51,45,48,5,1,1212,"Northampton",FALSE,TRUE,TRUE,"car",1017,"English",34,"1017.00","MedHigh","TRUE","TRUE","Less","TRUE"
"758",11233,"11:36","5/5/17","11:03",4,67.5,51,45,48,5,1,1233,"Northampton",FALSE,TRUE,TRUE,"car",2252,"English",34," 563.00","LowMed","TRUE","TRUE","Less","TRUE"
"759",11305,"14:12","5/5/17","13:29",3,80,51,45,48,5,1,1305,"Northampton",FALSE,TRUE,TRUE,"car",2975,"English",34," 992.00","MedHigh","TRUE","TRUE","Less","TRUE"
"760",11540,"13:34","5/5/17","13:09",1,66,51,45,48,5,1,1540,"Easthampton",FALSE,FALSE,TRUE,"car",944,"English",34," 944.00","MedHigh","TRUE","TRUE","Less","FALSE"
"761",12090,"13:00","5/5/17","11:57",3,97,51,45,48,5,1,2090,"Northampton",FALSE,TRUE,TRUE,"car",1911,"English",34," 637.00","Med","TRUE","TRUE","Less","TRUE"
"762",13264,"12:53","5/5/17","11:42",5,153,51,45,48,5,1,3264,"Goshen",FALSE,FALSE,TRUE,"car",2984,"English",34," 597.00","LowMed","TRUE","TRUE","Less","FALSE"
"763",14097,"13:55","5/5/17","13:18",7,121.5,51,45,48,5,1,4097,"Chesterfield",TRUE,FALSE,TRUE,"car",2412,"English",34," 345.00","LowMed","TRUE","TRUE","Less","FALSE"
"764",15269,"14:16","5/5/17","13:40",2,57,51,45,48,5,1,5269,"Northampton",FALSE,TRUE,TRUE,"walk",1887,"English",34," 944.00","MedHigh","TRUE","FALSE","Less","TRUE"
"765",15558,"14:06","5/5/17","13:25",4,109.5,51,45,48,5,1,5558,"Northampton",FALSE,TRUE,TRUE,"car",2214,"English",34," 554.00","LowMed","TRUE","TRUE","Less","TRUE"
"766",16391,"12:09","5/5/17","11:19",2,69,51,45,48,5,1,6391,"Easthampton",FALSE,FALSE,TRUE,"car",746,"Cambodian",34," 373.00","LowMed","FALSE","TRUE","Less","FALSE"
"767",17051,"11:39","5/5/17","11:09",1,52.5,51,45,48,5,1,7051,"Northampton",FALSE,TRUE,TRUE,"walk",1140,"English",34,"1140.00","High","TRUE","FALSE","Less","TRUE"
"768",18059,"13:57","5/5/17","13:26",2,32,51,45,48,5,1,8059,"Easthampton",FALSE,FALSE,FALSE,"car",1742,"English",34," 871.00","Med","TRUE","TRUE","Less","FALSE"
"769",18578,"12:01","5/5/17","11:14",4,129,51,45,48,5,1,8578,"Northampton",TRUE,TRUE,TRUE,"car",1881,"English",34," 470.00","LowMed","TRUE","TRUE","Less","TRUE"
"770",18743,"11:37","5/5/17","11:11",1,42.5,51,45,48,5,1,8743,"Easthampton",FALSE,TRUE,TRUE,"car",1325,"English",34,"1325.00","High","TRUE","TRUE","Less","FALSE"
"771",18794,"14:19","5/5/17","13:42",1,43,51,45,48,5,1,8794,"Northampton",FALSE,FALSE,TRUE,"car",946,"English",34," 946.00","MedHigh","TRUE","TRUE","Less","TRUE"
"772",18863,"12:10","5/5/17","11:21",3,109.5,51,45,48,5,1,8863,"Northampton",FALSE,FALSE,TRUE,"car",984,"English",34," 328.00","Low","TRUE","TRUE","Less","TRUE"
"773",18878,"11:58","5/5/17","11:06",6,190,51,45,48,5,1,8878,"Northampton",FALSE,FALSE,TRUE,"car",1384,"Spanish",34," 231.00","Low","FALSE","TRUE","Less","TRUE"
"774",19229,"13:52","5/5/17","13:11",3,52,51,45,48,5,1,9229,"Northampton",FALSE,FALSE,TRUE,"car",2227,"English",34," 742.00","Med","TRUE","TRUE","Less","TRUE"
"775",19436,"12:55","5/5/17","11:54",2,74.5,51,45,48,5,1,9436,"Northampton",FALSE,FALSE,TRUE,"car",881,"Spanish",34," 440.00","LowMed","FALSE","TRUE","Less","TRUE"
"776",19477,"14:20","5/5/17","13:38",1,71.5,51,45,48,5,1,9477,"Northampton",FALSE,FALSE,TRUE,"car",995,"English",34," 995.00","MedHigh","TRUE","TRUE","Less","TRUE"
"777",19521,"14:29","5/5/17","13:46",1,69,51,45,48,5,1,9521,"Easthampton",FALSE,FALSE,TRUE,"car",1083,"English",34,"1083.00","High","TRUE","TRUE","Less","FALSE"
"778",19532,"13:01","5/5/17","11:59",2,45,51,45,48,5,1,9532,"Northampton",FALSE,TRUE,TRUE,"bike",2080,"English",34,"1040.00","MedHigh","TRUE","FALSE","Less","TRUE"
"779",19721,"14:07","5/5/17","13:33",1,36,51,45,48,5,1,9721,"Northampton",FALSE,FALSE,TRUE,"car",784,"English",34," 784.00","Med","TRUE","TRUE","Less","TRUE"
"780",19797,"12:21","5/5/17","11:23",3,103.5,51,45,48,5,1,9797,"Huntington",FALSE,TRUE,TRUE,"car",511,"English",34," 170.00","Low","TRUE","TRUE","Less","FALSE"
"781",19900,"13:33","5/5/17","13:03",2,59.5,51,45,48,5,1,9900,"Northampton",FALSE,FALSE,TRUE,"car",1517,"English",34," 758.00","Med","TRUE","TRUE","Less","TRUE"
"782",19910,"13:06","5/5/17","12:22",4,119.5,51,45,48,5,1,9910,"Easthampton",FALSE,FALSE,FALSE,"car",2499,"English",34," 625.00","Med","TRUE","TRUE","Less","FALSE"
"783",19935,"12:57","5/5/17","11:45",3,73,51,45,48,5,1,9935,"Hadley",FALSE,TRUE,TRUE,"car",981,"English",34," 327.00","Low","TRUE","TRUE","Less","FALSE"
"784",19937,"13:01","5/5/17","12:01",1,11,51,45,48,5,1,9937,"Northampton",FALSE,TRUE,TRUE,"car",0,"English",34,"   0.00","Low","TRUE","TRUE","Less","TRUE"
"785",19959,"13:38","5/5/17","12:56",4,115.5,51,45,48,5,1,9959,"Northampton",TRUE,FALSE,TRUE,"car",1200,"English",34," 300.00","Low","TRUE","TRUE","Less","TRUE"
"786",10227,"11:21","5/8/17","11:00",1,52,52,41,46,1,0,227,"Northampton",FALSE,FALSE,TRUE,"car",1150,"English",36,"1150.00","High","TRUE","TRUE","Average","TRUE"
"787",10292,"11:29","5/8/17","11:05",1,50,52,41,46,1,0,292,"Northampton",FALSE,TRUE,FALSE,"car",800,"Japanese",36," 800.00","Med","FALSE","TRUE","Average","TRUE"
"788",11090,"13:39","5/8/17","12:55",1,38.5,52,41,46,1,0,1090,"Hatfield",FALSE,FALSE,TRUE,"car",981,"English",36," 981.00","MedHigh","TRUE","TRUE","Average","FALSE"
"789",11261,"11:59","5/8/17","11:23",3,120.5,52,41,46,1,0,1261,"Easthampton",FALSE,TRUE,TRUE,"car",1210,"English",36," 403.00","LowMed","TRUE","TRUE","Average","FALSE"
"790",11593,"13:47","5/8/17","12:56",1,37,52,41,46,1,0,1593,"Easthampton",FALSE,TRUE,TRUE,"car",1251,"English",36,"1251.00","High","TRUE","TRUE","Average","FALSE"
"791",11674,"12:25","5/8/17","11:33",5,156.5,52,41,46,1,0,1674,"Hadley",FALSE,FALSE,TRUE,"car",2364,"English",36," 473.00","LowMed","TRUE","TRUE","Average","FALSE"
"792",12047,"12:17","5/8/17","11:31",2,103,52,41,46,1,0,2047,"Northampton",FALSE,FALSE,TRUE,"walk",952,"English",36," 476.00","LowMed","TRUE","FALSE","Average","TRUE"
"793",12232,"13:56","5/8/17","13:13",1,48,52,41,46,1,0,2232,"Northampton",FALSE,FALSE,TRUE,"car",870,"English",36," 870.00","Med","TRUE","TRUE","Average","TRUE"
"794",13371,"13:31","5/8/17","12:52",1,33.5,52,41,46,1,0,3371,"Northampton",FALSE,FALSE,TRUE,"walk",0,"English",36,"   0.00","Low","TRUE","FALSE","Average","TRUE"
"795",13562,"12:45","5/8/17","11:53",1,44.5,52,41,46,1,0,3562,"Northampton",FALSE,FALSE,TRUE,"car",936,"English",36," 936.00","MedHigh","TRUE","TRUE","Average","TRUE"
"796",13614,"11:54","5/8/17","11:11",3,109,52,41,46,1,0,3614,"Easthampton",FALSE,TRUE,TRUE,"car",78,"English",36,"  26.00","Low","TRUE","TRUE","Average","FALSE"
"797",14050,"12:27","5/8/17","11:35",6,138,52,41,46,1,0,4050,"Hadley",FALSE,FALSE,TRUE,"car",1866,"English",36," 311.00","Low","TRUE","TRUE","Average","FALSE"
"798",14100,"13:16","5/8/17","12:05",3,81,52,41,46,1,0,4100,"Northampton",FALSE,FALSE,TRUE,"car",1988,"English",36," 663.00","Med","TRUE","TRUE","Average","TRUE"
"799",14490,"13:55","5/8/17","13:10",1,45.5,52,41,46,1,0,4490,"Northampton",FALSE,FALSE,FALSE,"car",1660,"English",36,"1660.00","High","TRUE","TRUE","Average","TRUE"
"800",15139,"12:40","5/8/17","11:50",1,48,52,41,46,1,0,5139,"Northampton",FALSE,TRUE,TRUE,"car",876,"English",36," 876.00","Med","TRUE","TRUE","Average","TRUE"
"801",16092,"11:38","5/8/17","11:07",2,58.5,52,41,46,1,0,6092,"Northampton",FALSE,TRUE,FALSE,"car",2030,"English",36,"1015.00","MedHigh","TRUE","TRUE","Average","TRUE"
"802",16243,"13:58","5/8/17","13:30",1,42.5,52,41,46,1,0,6243,"Easthampton",FALSE,TRUE,FALSE,"car",1050,"English",36,"1050.00","MedHigh","TRUE","TRUE","Average","FALSE"
"803",16538,"12:44","5/8/17","11:52",1,40.5,52,41,46,1,0,6538,"Northampton",FALSE,FALSE,TRUE,"walk",1017,"English",36,"1017.00","MedHigh","TRUE","FALSE","Average","TRUE"
"804",17074,"12:24","5/8/17","11:38",3,106.5,52,41,46,1,0,7074,"Northampton",FALSE,TRUE,FALSE,"car",2800,"English",36," 933.00","MedHigh","TRUE","TRUE","Average","TRUE"
"805",17231,"14:34","5/8/17","13:48",4,187,52,41,46,1,0,7231,"Easthampton",TRUE,FALSE,TRUE,"car",763,"English",36," 191.00","Low","TRUE","TRUE","Average","FALSE"
"806",17281,"11:26","5/8/17","11:02",3,88.5,52,41,46,1,0,7281,"Easthampton",FALSE,FALSE,TRUE,"car",1100,"English",36," 367.00","LowMed","TRUE","TRUE","Average","FALSE"
"807",17411,"12:10","5/8/17","11:29",4,76.5,52,41,46,1,0,7411,"Easthampton",FALSE,TRUE,TRUE,"car",2536,"English",36," 634.00","Med","TRUE","TRUE","Average","FALSE"
"808",18038,"13:23","5/8/17","12:40",1,43.5,52,41,46,1,0,8038,"Northampton",FALSE,FALSE,TRUE,"car",1120,"English",36,"1120.00","High","TRUE","TRUE","Average","TRUE"
"809",18070,"13:10 PM","5/8/17","12:17",1,39.5,52,41,46,1,0,8070,"Northampton",FALSE,TRUE,TRUE,"car",1347.4,"English",36,"1347.00","High","TRUE","TRUE","Average","TRUE"
"810",18299,"12:36","5/8/17","11:43",2,93,52,41,46,1,0,8299,"Northampton",FALSE,TRUE,TRUE,"car",1040,"English",36," 520.00","LowMed","TRUE","TRUE","Average","TRUE"
"811",18379,"13:08","5/8/17","12:23",1,41,52,41,46,1,0,8379,"Williamsburg",FALSE,FALSE,TRUE,"car",1329,"English",36,"1329.00","High","TRUE","TRUE","Average","FALSE"
"812",18397,"13:14","5/8/17","12:21",1,30,52,41,46,1,0,8397,"Northampton",FALSE,TRUE,TRUE,"car",619,"English",36," 619.00","Med","TRUE","TRUE","Average","TRUE"
"813",19402,"13:13","5/8/17","12:33",1,59,52,41,46,1,0,9402,"Northampton",FALSE,FALSE,TRUE,"car",959,"English",36," 959.00","MedHigh","TRUE","TRUE","Average","TRUE"
"814",19407,"13:37","5/8/17","12:53",1,28,52,41,46,1,0,9407,"Hatfield",FALSE,TRUE,TRUE,"car",1368,"English",36,"1368.00","High","TRUE","TRUE","Average","FALSE"
"815",19754,"13:17","5/8/17","12:14",3,90.5,52,41,46,1,0,9754,"Northampton",FALSE,FALSE,FALSE,"car",511,"Spanish",36," 170.00","Low","FALSE","TRUE","Average","TRUE"
"816",19762,"12:39","5/8/17","11:46",4,100,52,41,46,1,0,9762,"Northampton",TRUE,FALSE,TRUE,"car",357,"English",36,"  89.00","Low","TRUE","TRUE","Average","TRUE"
"817",19846,"12:53","5/8/17","12:06",1,26,52,41,46,1,0,9846,"Temp",FALSE,FALSE,TRUE,"walk",190,"English",36," 190.00","Low","TRUE","FALSE","Average","FALSE"
"818",19908,"12:28","5/8/17","11:40",1,44,52,41,46,1,0,9908,"Northampton",FALSE,FALSE,TRUE,"car",400,"English",36," 400.00","LowMed","TRUE","TRUE","Average","TRUE"
"819",19960,"12:46","5/8/17","11:58",1,50,52,41,46,1,0,9960,"Northampton",FALSE,FALSE,FALSE,"walk",0,"English",36,"   0.00","Low","TRUE","FALSE","Average","TRUE"
"820",19961,"13:08 PM","5/8/17","12:09",2,22,52,41,46,1,0,9961,"Northampton",FALSE,FALSE,FALSE,"walk",610,"English",36," 305.00","Low","TRUE","FALSE","Average","TRUE"
"821",19962,"13:35","5/8/17","12:48",2,72,52,41,46,1,0,9962,"Northampton",FALSE,FALSE,TRUE,"car",750,"English",36," 375.00","LowMed","TRUE","TRUE","Average","TRUE"
"822",10024,"19:24","5/9/17","18:44",1,35.5,53,34,44,2,1,24,"Northampton",FALSE,FALSE,TRUE,"car",1083,"English",34,"1083.00","High","TRUE","TRUE","Less","TRUE"
"823",10167,"16:40","5/9/17","16:09",2,79,53,34,44,2,1,167,"Easthampton",FALSE,TRUE,TRUE,"car",1691,"English",34," 846.00","Med","TRUE","TRUE","Less","FALSE"
"824",10982,"17:30","5/9/17","16:22",5,147,53,34,44,2,1,982,"Easthampton",FALSE,TRUE,TRUE,"car",3872,"English",34," 774.00","Med","TRUE","TRUE","Less","FALSE"
"825",11894,"18:32","5/9/17","17:11",4,90,53,34,44,2,1,1894,"Northampton",TRUE,TRUE,TRUE,"car",1170,"English",34," 292.00","Low","TRUE","TRUE","Less","TRUE"
"826",12470,"17:10","5/9/17","16:17",3,110.5,53,34,44,2,1,2470,"Easthampton",FALSE,TRUE,TRUE,"car",3142,"English",34,"1047.00","MedHigh","TRUE","TRUE","Less","FALSE"
"827",13819,"16:39","5/9/17","16:07",2,55.5,53,34,44,2,1,3819,"Easthampton",FALSE,TRUE,FALSE,"car",1701,"English",34," 850.00","Med","TRUE","TRUE","Less","FALSE"
"828",13987,"18:42","5/9/17","17:53",4,83.5,53,34,44,2,1,3987,"Northampton",FALSE,FALSE,TRUE,"car",2180,"Spanish",34," 545.00","LowMed","FALSE","TRUE","Less","TRUE"
"829",14084,"18:06","5/9/17","17:05",1,33.5,53,34,44,2,1,4084,"Northampton",FALSE,TRUE,TRUE,"car",988,"English",34," 988.00","MedHigh","TRUE","TRUE","Less","TRUE"
"830",14277,"18:02","5/9/17","17:04",1,44.5,53,34,44,2,1,4277,"Northampton",FALSE,FALSE,TRUE,"car",1012,"English",34,"1012.00","MedHigh","TRUE","TRUE","Less","TRUE"
"831",14751,"19:15","5/9/17","18:34",7,141.5,53,34,44,2,1,4751,"Northampton",FALSE,TRUE,TRUE,"car",3381,"English",34," 483.00","LowMed","TRUE","TRUE","Less","TRUE"
"832",14989,"18:23","5/9/17","17:16",4,74.5,53,34,44,2,1,4989,"Easthampton",FALSE,FALSE,TRUE,"car",1775,"English",34," 444.00","LowMed","TRUE","TRUE","Less","FALSE"
"833",15693,"16:41","5/9/17","16:13",4,83.5,53,34,44,2,1,5693,"Northampton",FALSE,FALSE,TRUE,"car",2200,"Spanish",34," 550.00","LowMed","FALSE","TRUE","Less","TRUE"
"834",16267,"17:40","5/9/17","16:37",3,87.5,53,34,44,2,1,6267,"Easthampton",FALSE,FALSE,TRUE,"car",1615,"English",34," 538.00","LowMed","TRUE","TRUE","Less","FALSE"
"835",16314,"19:00","5/9/17","18:26",1,39,53,34,44,2,1,6314,"Northampton",FALSE,FALSE,TRUE,"bus",194,"English",34," 194.00","Low","TRUE","FALSE","Less","TRUE"
"836",16887,"17:53","5/9/17","16:54",1,31.5,53,34,44,2,1,6887,"Northampton",FALSE,FALSE,TRUE,"bike",444,"English",34," 444.00","LowMed","TRUE","FALSE","Less","TRUE"
"837",16969,"16:56","5/9/17","16:14",4,164.5,53,34,44,2,1,6969,"Northampton",FALSE,FALSE,TRUE,"car",2196,"English",34," 549.00","LowMed","TRUE","TRUE","Less","TRUE"
"838",17485,"17:19","5/9/17","16:27",4,95,53,34,44,2,1,7485,"Northampton",FALSE,FALSE,TRUE,"car",1410,"English",34," 352.00","LowMed","TRUE","TRUE","Less","TRUE"
"839",17851,"18:17","5/9/17","17:13",2,52,53,34,44,2,1,7851,"Northampton",FALSE,FALSE,FALSE,"car",2069,"English",34,"1034.00","MedHigh","TRUE","TRUE","Less","TRUE"
"840",18515,"18:09","5/9/17","17:08",1,44,53,34,44,2,1,8515,"Northampton",FALSE,FALSE,TRUE,"car",972,"English",34," 972.00","MedHigh","TRUE","TRUE","Less","TRUE"
"841",18581,"18:26","5/9/17","17:30",1,45,53,34,44,2,1,8581,"Easthampton",FALSE,FALSE,TRUE,"car",198,"English",34," 198.00","Low","TRUE","TRUE","Less","FALSE"
